PLT,SPCD,PrevYR,PrevDBH,YR,DBH,Status
PLOTID_108287709010661,Populus deltoides,2003,12.954,2009,15.494,0
PLOTID_108287709010661,Acer saccharinum,2003,13.462,2009,20.32,0
PLOTID_108287709010661,Acer saccharinum,2003,13.97,2009,20.32,0
PLOTID_108287709010661,Acer saccharinum,2003,18.542,2009,23.114,0
PLOTID_108287709010661,Acer saccharinum,2003,16.51,2009,23.114,0
PLOTID_108287709010661,Acer negundo,2003,12.7,2009,15.494,0
PLOTID_108287709010661,Ulmus americana,2003,3.048,2009,3.81,0
PLOTID_108287709010661,Acer negundo,2003,5.08,2009,5.842,0
PLOTID_108287709010661,Acer saccharinum,2003,4.064,2009,4.826,0
PLOTID_108287709010661,Populus deltoides,2003,75.438,2009,83.82,0
PLOTID_108287709010661,Fraxinus pennsylvanica,2003,15.748,2009,21.082,0
PLOTID_108287709010661,Fraxinus pennsylvanica,2003,,2009,19.558,2
PLOTID_108287709010661,Fraxinus pennsylvanica,2003,,2009,14.732,2
PLOTID_108287709010661,Morus rubra,2003,14.986,2009,18.542,0
PLOTID_108287709010661,Acer negundo,2003,10.922,2009,12.954,0
PLOTID_108287709010661,Morus rubra,2003,8.636,2009,10.922,0
PLOTID_108287709010661,Morus rubra,2003,5.842,2009,6.604,0
PLOTID_108287709010661,Prunus serotina,2003,,2009,15.24,2
PLOTID_108287709010661,Morus rubra,2003,,2009,18.034,2
PLOTID_108287709010661,Ulmus americana,2003,17.018,2009,19.05,0
PLOTID_108287709010661,Platanus occidentalis,2003,15.748,2009,18.542,0
PLOTID_108287709010661,Fraxinus pennsylvanica,2003,13.462,2009,18.034,0
PLOTID_108287709010661,Platanus occidentalis,2003,22.098,2009,24.13,0
PLOTID_108287709010661,Celtis occidentalis,2003,4.826,2009,15.24,0
PLOTID_108287709010661,Ulmus americana,2003,,2009,18.034,2
PLOTID_108287703010661,Acer saccharum,2004,23.114,2009,24.892,0
PLOTID_108287703010661,Acer saccharum,2004,34.29,2009,34.544,0
PLOTID_108287703010661,Acer saccharum,2004,27.686,2009,31.496,0
PLOTID_108287703010661,Acer saccharum,2004,18.542,2009,20.828,0
PLOTID_108287703010661,Acer saccharum,2004,16.002,2009,16.764,0
PLOTID_108287703010661,Carya cordiformis,2004,39.878,2009,44.45,0
PLOTID_108287703010661,Quercus velutina,2004,24.384,2009,29.21,0
PLOTID_108287703010661,Acer saccharum,2004,21.336,2009,22.352,0
PLOTID_108287706010661,Populus deltoides,2004,36.83,2009,40.386,0
PLOTID_108287706010661,Sassafras albidum,2004,30.48,2009,32.004,0
PLOTID_108287706010661,Sassafras albidum,2004,34.29,2009,36.83,0
PLOTID_108287706010661,Prunus serotina,2004,26.67,2009,27.94,0
PLOTID_108287706010661,Cornus florida,2004,5.588,2009,6.096,0
PLOTID_108287706010661,Ulmus americana,2004,6.096,2009,6.096,0
PLOTID_108287706010661,Acer rubrum,2004,,2009,13.462,2
PLOTID_108287712010661,Betula nigra,2004,16.002,2009,17.526,0
PLOTID_108287712010661,Quercus alba,2004,24.892,2009,26.67,0
PLOTID_108287712010661,Quercus alba,2004,42.164,2009,46.228,0
PLOTID_108287712010661,Nyssa sylvatica,2004,12.954,2009,13.462,0
PLOTID_108287712010661,Betula nigra,2004,12.7,2009,12.954,0
PLOTID_108287712010661,Quercus rubra,2004,6.35,2009,7.366,0
PLOTID_108287712010661,Carya cordiformis,2004,,2009,12.7,2
PLOTID_108287712010661,Betula nigra,2004,,2009,13.716,2
PLOTID_108287946010661,Betula nigra,2004,20.32,2009,20.066,0
PLOTID_108287946010661,Betula nigra,2004,32.258,2009,36.83,0
PLOTID_108287946010661,Platanus occidentalis,2004,15.24,2009,16.764,0
PLOTID_108287946010661,Liquidambar styraciflua,2004,23.876,2009,25.908,0
PLOTID_108287946010661,Ulmus americana,2004,12.7,2009,12.954,0
PLOTID_108287946010661,Acer rubrum,2004,12.7,2009,12.954,0
PLOTID_108287946010661,Fraxinus americana,2004,11.684,2009,12.446,0
PLOTID_108287946010661,Acer rubrum,2004,2.54,2009,2.794,0
PLOTID_108287946010661,Ulmus americana,2004,8.89,2009,8.636,0
PLOTID_108287946010661,Platanus occidentalis,2004,,2009,12.954,2
PLOTID_108287946010661,Quercus palustris,2004,,2009,13.208,2
PLOTID_108287946010661,Platanus occidentalis,2004,43.434,2009,46.736,0
PLOTID_108287946010661,Betula nigra,2004,17.272,2009,18.542,0
PLOTID_108287946010661,Acer rubrum,2004,25.4,2009,29.21,0
PLOTID_108287946010661,Liquidambar styraciflua,2004,25.4,2009,26.924,0
PLOTID_108287946010661,Acer rubrum,2004,22.098,2009,25.654,0
PLOTID_108288198010661,Liquidambar styraciflua,2004,19.304,2009,19.812,0
PLOTID_108288198010661,Acer rubrum,2004,15.494,2009,16.51,0
PLOTID_108288198010661,Ulmus americana,2004,13.462,2009,13.716,0
PLOTID_108288198010661,Liquidambar styraciflua,2004,22.606,2009,26.416,0
PLOTID_108288198010661,Liquidambar styraciflua,2004,14.224,2009,16.002,0
PLOTID_108288198010661,Acer rubrum,2004,13.208,2009,15.494,0
PLOTID_108288198010661,Acer rubrum,2004,,2009,12.7,2
PLOTID_108288198010661,Carya alba,2004,40.386,2009,40.894,0
PLOTID_108288198010661,Quercus bicolor,2004,7.62,2009,8.128,0
PLOTID_108288198010661,Carya ovata,2004,21.59,2009,22.352,0
PLOTID_108288198010661,Quercus palustris,2004,57.404,2009,59.944,0
PLOTID_108288198010661,Acer rubrum,2004,15.494,2009,16.002,0
PLOTID_108288198010661,Liquidambar styraciflua,2004,15.748,2009,14.986,0
PLOTID_108288198010661,Nyssa sylvatica,2004,39.878,2009,40.386,0
PLOTID_108288198010661,Carya ovata,2004,39.116,2009,41.91,0
PLOTID_108288198010661,Nyssa sylvatica,2004,39.116,2009,38.608,0
PLOTID_108288198010661,Carya ovata,2004,20.32,2009,21.59,0
PLOTID_108288198010661,Ulmus americana,2004,14.478,2009,14.986,0
PLOTID_108288198010661,Liquidambar styraciflua,2004,8.128,2009,7.62,0
PLOTID_108287634010661,Liriodendron tulipifera,2004,20.574,2009,25.146,0
PLOTID_108287634010661,Liriodendron tulipifera,2004,16.256,2009,19.558,0
PLOTID_108287634010661,Fagus grandifolia,2004,40.132,2009,41.656,0
PLOTID_108287634010661,Acer saccharum,2004,20.574,2009,25.908,0
PLOTID_108287634010661,Acer saccharum,2004,38.862,2009,39.878,0
PLOTID_108287634010661,Acer saccharum,2004,,2009,14.224,2
PLOTID_108288558010661,Liriodendron tulipifera,2004,35.052,2009,39.624,0
PLOTID_108288558010661,Fraxinus americana,2004,28.702,2009,30.226,0
PLOTID_108288558010661,Fraxinus americana,2004,41.91,2009,46.482,0
PLOTID_108288558010661,Fraxinus americana,2004,28.448,2009,30.734,0
PLOTID_108288558010661,Fraxinus americana,2004,13.208,2009,14.478,0
PLOTID_108288558010661,Fraxinus americana,2004,,2009,14.478,2
PLOTID_108288558010661,Fraxinus americana,2004,21.59,2009,22.098,0
PLOTID_108288558010661,Prunus serotina,2004,16.51,2009,18.288,0
PLOTID_108288558010661,Fraxinus americana,2004,40.386,2009,43.434,0
PLOTID_108288558010661,Fraxinus americana,2004,22.098,2009,23.876,0
PLOTID_108288558010661,Fraxinus americana,2004,34.29,2009,35.814,0
PLOTID_108288558010661,Fraxinus americana,2004,20.32,2009,20.574,0
PLOTID_108288558010661,Fraxinus americana,2004,14.478,2009,14.732,0
PLOTID_108288558010661,Fraxinus americana,2004,34.036,2009,37.846,0
PLOTID_108288558010661,Prunus serotina,2004,14.986,2009,17.018,0
PLOTID_108288558010661,Prunus serotina,2004,13.208,2009,14.986,0
PLOTID_108288558010661,Fraxinus americana,2004,33.782,2009,34.544,0
PLOTID_108288558010661,Fraxinus americana,2004,33.274,2009,33.528,0
PLOTID_108288558010661,Fraxinus americana,2004,46.736,2009,47.498,0
PLOTID_108288558010661,Fraxinus americana,2004,30.226,2009,35.052,0
PLOTID_108288558010661,Fraxinus americana,2004,41.402,2009,43.688,0
PLOTID_108288558010661,Prunus serotina,2004,4.318,2009,7.112,0
PLOTID_108288558010661,Fraxinus americana,2004,13.208,2009,14.478,0
PLOTID_108288558010661,Fraxinus americana,2004,,2009,14.478,2
PLOTID_108288558010661,Prunus serotina,2004,,2009,14.224,2
PLOTID_108287865010661,Carya cordiformis,2004,17.78,2009,20.066,0
PLOTID_108287865010661,Acer saccharum,2004,22.098,2009,23.114,0
PLOTID_108287865010661,Acer saccharum,2004,16.51,2009,19.05,0
PLOTID_108287865010661,Prunus serotina,2004,30.988,2009,31.496,0
PLOTID_108287865010661,Acer saccharum,2004,16.764,2009,18.542,0
PLOTID_108287865010661,Fraxinus americana,2004,16.002,2009,17.78,0
PLOTID_108287865010661,Acer saccharum,2004,13.208,2009,14.224,0
PLOTID_108287865010661,Quercus muehlenbergii,2004,16.256,2009,19.304,0
PLOTID_108287865010661,Fraxinus americana,2004,24.384,2009,27.94,0
PLOTID_108287865010661,Cercis canadensis,2004,17.526,2009,17.526,0
PLOTID_108287865010661,Liriodendron tulipifera,2004,40.132,2009,43.434,0
PLOTID_108287865010661,Acer saccharum,2004,12.446,2009,13.208,0
PLOTID_108287865010661,Robinia pseudoacacia,2004,21.336,2009,20.32,0
PLOTID_108287865010661,Gleditsia triacanthos,2004,17.272,2009,19.558,0
PLOTID_108287865010661,Gleditsia triacanthos,2004,32.258,2009,34.036,0
PLOTID_108287865010661,Liriodendron tulipifera,2004,12.954,2009,14.224,0
PLOTID_108287865010661,Gleditsia triacanthos,2004,28.448,2009,29.464,0
PLOTID_108287865010661,Ulmus americana,2004,14.478,2009,15.24,0
PLOTID_108287865010661,Fraxinus americana,2004,,2009,13.97,2
PLOTID_108287865010661,Liriodendron tulipifera,2004,,2009,17.018,2
PLOTID_108287865010661,Prunus serotina,2004,13.716,2009,15.748,0
PLOTID_108287865010661,Prunus serotina,2004,15.24,2009,16.002,0
PLOTID_108287865010661,Liriodendron tulipifera,2004,30.226,2009,34.036,0
PLOTID_108287865010661,Gleditsia triacanthos,2004,15.494,2009,16.51,0
PLOTID_108287865010661,Gleditsia triacanthos,2004,17.526,2009,18.288,0
PLOTID_108287865010661,Carpinus caroliniana,2004,3.048,2009,4.572,0
PLOTID_108287865010661,Robinia pseudoacacia,2004,,2009,12.954,2
PLOTID_108287865010661,Liriodendron tulipifera,2004,,2009,3.81,2
PLOTID_108287880010661,Tilia americana,2004,18.288,2009,21.336,0
PLOTID_108287880010661,Acer rubrum,2004,38.608,2009,42.926,0
PLOTID_108287880010661,Fagus grandifolia,2004,,2009,14.224,2
PLOTID_108287880010661,Ulmus americana,2004,16.764,2009,17.526,0
PLOTID_108287880010661,Ulmus americana,2004,13.716,2009,15.24,0
PLOTID_108287880010661,Juglans nigra,2004,34.544,2009,36.068,0
PLOTID_108287880010661,Sassafras albidum,2004,17.018,2009,21.082,0
PLOTID_108287880010661,Sassafras albidum,2004,,2009,3.556,2
PLOTID_108287883010661,Quercus alba,2004,17.272,2009,22.098,0
PLOTID_108287883010661,Liriodendron tulipifera,2004,19.812,2009,25.146,0
PLOTID_108287883010661,Carya ovata,2004,16.51,2009,19.304,0
PLOTID_108287883010661,Fagus grandifolia,2004,,2009,17.78,2
PLOTID_108287883010661,Liriodendron tulipifera,2004,5.588,2009,11.176,0
PLOTID_108287883010661,Acer saccharum,2004,47.752,2009,53.086,0
PLOTID_108287883010661,Ulmus americana,2004,,2009,6.35,2
PLOTID_108287883010661,Sassafras albidum,2004,,2009,13.462,2
PLOTID_108287883010661,Fagus grandifolia,2004,3.302,2009,4.826,0
PLOTID_108287883010661,Fagus grandifolia,2004,2.794,2009,3.81,0
PLOTID_108287883010661,Quercus rubra,2004,20.32,2009,21.336,0
PLOTID_108287883010661,Liriodendron tulipifera,2004,47.244,2009,53.34,0
PLOTID_108287883010661,Quercus rubra,2004,27.432,2009,27.686,0
PLOTID_108287883010661,Nyssa sylvatica,2004,26.924,2009,27.686,0
PLOTID_108287883010661,Liriodendron tulipifera,2004,24.892,2009,29.464,0
PLOTID_108287883010661,Acer rubrum,2004,27.432,2009,31.496,0
PLOTID_108287883010661,Acer rubrum,2004,14.986,2009,17.78,0
PLOTID_108287883010661,Sassafras albidum,2004,13.716,2009,16.002,0
PLOTID_108287883010661,Fagus grandifolia,2004,15.494,2009,19.558,0
PLOTID_108287883010661,Sassafras albidum,2004,12.954,2009,13.716,0
PLOTID_108287883010661,Sassafras albidum,2004,,2009,14.732,2
PLOTID_108287883010661,Fagus grandifolia,2004,,2009,3.048,2
PLOTID_108287883010661,Liriodendron tulipifera,2004,,2009,2.794,2
PLOTID_108287883010661,Liriodendron tulipifera,2004,,2009,5.08,2
PLOTID_108287883010661,Liriodendron tulipifera,2004,,2009,3.302,2
PLOTID_108287877010661,Liriodendron tulipifera,2004,23.876,2009,25.654,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.734,2009,32.258,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.734,2009,32.258,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.734,2009,32.258,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.734,2009,32.258,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,25.908,2009,27.178,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,44.45,2009,47.498,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,22.352,2009,23.622,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.48,2009,33.02,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,31.242,2009,33.02,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,16.51,2009,17.78,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,12.7,2009,14.478,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,6.604,2009,7.62,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,,2009,12.954,2
PLOTID_108287877010661,Liriodendron tulipifera,2004,,2009,12.954,2
PLOTID_108287877010661,Fraxinus americana,2004,,2009,2.54,2
PLOTID_108287877010661,Liriodendron tulipifera,2004,,2009,12.954,2
PLOTID_108287877010661,Liriodendron tulipifera,2004,,2009,12.954,2
PLOTID_108287877010661,Liriodendron tulipifera,2004,32.258,2009,35.814,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,24.892,2009,27.686,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.48,2009,33.02,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,31.242,2009,33.02,0
PLOTID_108287877010661,Fagus grandifolia,2004,2.794,2009,3.81,0
PLOTID_108287877010661,Fagus grandifolia,2004,3.81,2009,5.588,0
PLOTID_108287877010661,Carya cordiformis,2004,26.162,2009,29.21,0
PLOTID_108287877010661,Sassafras albidum,2004,28.702,2009,31.242,0
PLOTID_108287877010661,Prunus serotina,2004,3.048,2009,5.08,0
PLOTID_108287877010661,Prunus serotina,2004,3.302,2009,5.08,0
PLOTID_108287877010661,Prunus serotina,2004,3.048,2009,5.08,0
PLOTID_108287877010661,Prunus serotina,2004,3.302,2009,5.08,0
PLOTID_108287877010661,Ostrya virginiana,2004,,2009,3.556,2
PLOTID_108287877010661,Ostrya virginiana,2004,,2009,2.794,2
PLOTID_108287877010661,Juglans nigra,2004,34.036,2009,36.068,0
PLOTID_108287877010661,Quercus alba,2004,40.64,2009,44.45,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,30.226,2009,34.036,0
PLOTID_108287877010661,Liriodendron tulipifera,2004,29.972,2009,39.624,0
PLOTID_108287877010661,Nyssa sylvatica,2004,37.846,2009,41.91,0
PLOTID_108287877010661,Nyssa sylvatica,2004,24.13,2009,25.908,0
PLOTID_108287877010661,Asimina triloba,2004,,2009,2.54,2
PLOTID_108288576010661,Carya glabra,2004,39.624,2009,43.18,0
PLOTID_108288576010661,Carya glabra,2004,20.32,2009,20.32,0
PLOTID_108288576010661,Carya glabra,2004,36.83,2009,40.132,0
PLOTID_108288576010661,Carya glabra,2004,23.114,2009,23.368,0
PLOTID_108288576010661,Acer saccharum,2004,19.558,2009,21.844,0
PLOTID_108288576010661,Acer saccharum,2004,24.384,2009,19.05,0
PLOTID_108288576010661,Acer saccharum,2004,17.526,2009,19.05,0
PLOTID_108288576010661,Quercus alba,2004,53.086,2009,55.372,0
PLOTID_108288576010661,Quercus alba,2004,51.562,2009,53.848,0
PLOTID_108288576010661,Acer saccharum,2004,24.384,2009,19.05,0
PLOTID_108288576010661,Acer saccharum,2004,17.526,2009,19.05,0
PLOTID_108288576010661,Sassafras albidum,2004,13.462,2009,14.478,0
PLOTID_108288576010661,Quercus alba,2004,22.352,2009,24.384,0
PLOTID_108288576010661,Fraxinus americana,2004,34.036,2009,34.798,0
PLOTID_108288576010661,Nyssa sylvatica,2004,15.494,2009,16.256,0
PLOTID_108288576010661,Nyssa sylvatica,2004,14.478,2009,14.732,0
PLOTID_108288576010661,Quercus alba,2004,42.926,2009,46.228,0
PLOTID_108288576010661,Ulmus rubra,2004,31.242,2009,32.258,0
PLOTID_108288576010661,Carya cordiformis,2004,45.466,2009,46.99,0
PLOTID_108288576010661,Fagus grandifolia,2004,,2009,12.7,2
PLOTID_108288576010661,Fagus grandifolia,2004,30.226,2009,30.48,0
PLOTID_108288576010661,Carya cordiformis,2004,24.384,2009,24.892,0
PLOTID_108288576010661,Quercus velutina,2004,49.784,2009,53.848,0
PLOTID_108288576010661,Quercus velutina,2004,30.988,2009,32.766,0
PLOTID_108288576010661,Quercus alba,2004,24.638,2009,25.146,0
PLOTID_108288576010661,Quercus alba,2004,16.256,2009,16.256,0
PLOTID_108288576010661,Carya glabra,2004,24.13,2009,25.654,0
PLOTID_108288576010661,Quercus velutina,2004,43.942,2009,46.228,0
PLOTID_108288756010661,Celtis occidentalis,2004,27.686,2009,28.702,0
PLOTID_108288756010661,Ulmus americana,2004,25.908,2009,27.94,0
PLOTID_108288756010661,Ulmus americana,2004,29.972,2009,30.48,0
PLOTID_108288756010661,Fraxinus americana,2004,30.734,2009,31.242,0
PLOTID_108288756010661,Robinia pseudoacacia,2004,24.13,2009,22.352,0
PLOTID_108288756010661,Fraxinus pennsylvanica,2004,33.782,2009,34.798,0
PLOTID_108288756010661,Fraxinus pennsylvanica,2004,38.1,2009,43.688,0
PLOTID_108288756010661,Robinia pseudoacacia,2004,24.892,2009,25.146,0
PLOTID_108288756010661,Robinia pseudoacacia,2004,34.29,2009,34.29,0
PLOTID_108288756010661,Robinia pseudoacacia,2004,51.054,2009,55.88,0
PLOTID_108288756010661,Robinia pseudoacacia,2004,36.83,2009,41.148,0
PLOTID_108288756010661,Celtis occidentalis,2004,31.242,2009,34.798,0
PLOTID_108288756010661,Celtis occidentalis,2004,23.622,2009,25.654,0
PLOTID_108288756010661,Ulmus rubra,2004,48.768,2009,51.308,0
PLOTID_108288756010661,Robinia pseudoacacia,2004,16.002,2009,19.558,0
PLOTID_108288756010661,Ulmus rubra,2004,,2009,13.208,2
PLOTID_108288756010661,Fraxinus pennsylvanica,2004,,2009,15.748,2
PLOTID_108288681010661,Quercus imbricaria,2004,22.098,2009,23.114,0
PLOTID_108288681010661,Ulmus americana,2004,15.24,2009,17.272,0
PLOTID_108288681010661,Ulmus americana,2004,12.954,2009,15.24,0
PLOTID_108288681010661,Diospyros virginiana,2004,17.018,2009,18.288,0
PLOTID_108288681010661,Quercus imbricaria,2004,18.288,2009,19.05,0
PLOTID_108288681010661,Prunus serotina,2004,15.748,2009,16.256,0
PLOTID_108288681010661,Quercus imbricaria,2004,23.368,2009,24.384,0
PLOTID_108288681010661,Quercus imbricaria,2004,40.132,2009,40.894,0
PLOTID_108288681010661,Cornus florida,2004,5.588,2009,6.096,0
PLOTID_108288681010661,Cornus florida,2004,4.826,2009,5.334,0
PLOTID_108288681010661,Quercus imbricaria,2004,31.496,2009,32.766,0
PLOTID_108288681010661,Prunus serotina,2004,13.716,2009,14.224,0
PLOTID_108288681010661,Quercus imbricaria,2004,20.32,2009,21.59,0
PLOTID_108288681010661,Quercus imbricaria,2004,31.242,2009,34.29,0
PLOTID_108288681010661,Quercus imbricaria,2004,16.51,2009,18.034,0
PLOTID_108288144010661,Quercus velutina,2004,,2009,3.81,2
PLOTID_108288144010661,Salix nigra,2004,,2009,2.54,2
PLOTID_108288144010661,Salix nigra,2004,,2009,7.112,2
PLOTID_108288144010661,Sassafras albidum,2004,15.748,2009,18.542,0
PLOTID_108288144010661,Liriodendron tulipifera,2004,21.844,2009,29.464,0
PLOTID_108288144010661,Sassafras albidum,2004,,2009,4.064,2
PLOTID_108288144010661,Sassafras albidum,2004,,2009,4.064,2
PLOTID_108288144010661,Sassafras albidum,2004,,2009,3.81,2
PLOTID_108288144010661,Sassafras albidum,2004,,2009,5.588,2
PLOTID_108288144010661,Sassafras albidum,2004,,2009,4.064,2
PLOTID_108288144010661,Sassafras albidum,2004,,2009,4.064,2
PLOTID_108288144010661,Prunus serotina,2004,,2009,2.794,2
PLOTID_108288144010661,Prunus serotina,2004,,2009,5.842,2
PLOTID_108288603010661,Sassafras albidum,2004,,2009,14.986,2
PLOTID_108288603010661,Carya cordiformis,2004,33.02,2009,35.052,0
PLOTID_108288603010661,Gymnocladus dioicus,2004,37.592,2009,39.116,0
PLOTID_108288603010661,Quercus muehlenbergii,2004,41.91,2009,43.688,0
PLOTID_108288603010661,Quercus rubra,2004,43.942,2009,47.752,0
PLOTID_108288603010661,Acer saccharum,2004,21.336,2009,23.876,0
PLOTID_108288603010661,Acer saccharum,2004,14.478,2009,15.748,0
PLOTID_108288282010661,Juglans nigra,2004,27.686,2009,30.48,0
PLOTID_108288282010661,Juglans nigra,2004,28.702,2009,28.194,0
PLOTID_108288282010661,Carya glabra,2004,13.97,2009,17.272,0
PLOTID_108288282010661,Quercus imbricaria,2004,4.318,2009,7.112,0
PLOTID_108288282010661,Carya ovata,2004,,2009,13.462,2
PLOTID_108288282010661,Ulmus rubra,2004,,2009,4.318,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,2.794,2
PLOTID_108288282010661,Ulmus pumila,2004,12.7,2009,17.018,0
PLOTID_108288282010661,Carya glabra,2004,14.478,2009,16.51,0
PLOTID_108288282010661,Sassafras albidum,2004,6.096,2009,6.858,0
PLOTID_108288282010661,Sassafras albidum,2004,4.572,2009,4.826,0
PLOTID_108288282010661,Sassafras albidum,2004,4.318,2009,5.334,0
PLOTID_108288282010661,Ostrya virginiana,2004,4.826,2009,5.334,0
PLOTID_108288282010661,Ostrya virginiana,2004,3.048,2009,3.048,0
PLOTID_108288282010661,Ostrya virginiana,2004,2.794,2009,3.048,0
PLOTID_108288282010661,Ostrya virginiana,2004,3.048,2009,3.048,0
PLOTID_108288282010661,Ostrya virginiana,2004,2.794,2009,3.048,0
PLOTID_108288282010661,Ulmus pumila,2004,8.636,2009,11.176,0
PLOTID_108288282010661,Carya ovata,2004,8.636,2009,8.636,0
PLOTID_108288282010661,Sassafras albidum,2004,6.858,2009,7.62,0
PLOTID_108288282010661,Carya glabra,2004,,2009,14.224,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,15.494,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,14.224,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,14.224,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,14.224,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,14.224,2
PLOTID_108288282010661,Ulmus americana,2004,,2009,14.732,2
PLOTID_108288282010661,Prunus serotina,2004,,2009,16.256,2
PLOTID_108288282010661,Ulmus americana,2004,,2009,2.54,2
PLOTID_108288282010661,Ostrya virginiana,2004,,2009,2.54,2
PLOTID_108288282010661,Carya cordiformis,2004,2.54,2009,3.81,0
PLOTID_108288282010661,Carya ovata,2004,7.62,2009,9.906,0
PLOTID_108288282010661,Carya ovata,2004,6.096,2009,7.62,0
PLOTID_108288282010661,Carya ovata,2004,3.556,2009,4.064,0
PLOTID_108288282010661,Carya ovata,2004,2.794,2009,3.302,0
PLOTID_108288282010661,Carya ovata,2004,5.08,2009,6.096,0
PLOTID_108288282010661,Carya glabra,2004,,2009,12.7,2
PLOTID_108288282010661,Ulmus americana,2004,,2009,12.7,2
PLOTID_108288282010661,Ulmus americana,2004,,2009,17.018,2
PLOTID_108288288010661,Ulmus rubra,2004,21.082,2009,23.114,0
PLOTID_108288288010661,Prunus serotina,2004,29.464,2009,29.972,0
PLOTID_108288288010661,Populus grandidentata,2004,30.48,2009,32.004,0
PLOTID_108288288010661,Sassafras albidum,2004,21.59,2009,22.352,0
PLOTID_108288288010661,Sassafras albidum,2004,14.478,2009,14.732,0
PLOTID_108288288010661,Liriodendron tulipifera,2004,26.67,2009,30.734,0
PLOTID_108288288010661,Prunus serotina,2004,19.812,2009,20.828,0
PLOTID_108288288010661,Quercus muehlenbergii,2004,7.62,2009,9.144,0
PLOTID_108288288010661,Cornus florida,2004,3.302,2009,3.81,0
PLOTID_108288288010661,Quercus velutina,2004,3.556,2009,4.318,0
PLOTID_108288288010661,Sassafras albidum,2004,26.67,2009,28.702,0
PLOTID_108288288010661,Sassafras albidum,2004,20.066,2009,20.828,0
PLOTID_108288288010661,Sassafras albidum,2004,21.59,2009,22.098,0
PLOTID_108288288010661,Sassafras albidum,2004,17.272,2009,17.78,0
PLOTID_108288288010661,Sassafras albidum,2004,22.86,2009,23.622,0
PLOTID_108288288010661,Carya cordiformis,2004,24.384,2009,25.146,0
PLOTID_108288288010661,Platanus occidentalis,2004,22.098,2009,24.13,0
PLOTID_108288288010661,Platanus occidentalis,2004,30.734,2009,30.988,0
PLOTID_108288288010661,Platanus occidentalis,2004,16.51,2009,19.558,0
PLOTID_108288288010661,Liriodendron tulipifera,2004,13.97,2009,20.828,0
PLOTID_108288288010661,Cornus florida,2004,,2009,4.064,2
PLOTID_108288288010661,Tilia americana,2004,31.75,2009,33.02,0
PLOTID_108288288010661,Tilia americana,2004,31.496,2009,33.274,0
PLOTID_108288288010661,Quercus rubra,2004,24.384,2009,25.4,0
PLOTID_108288288010661,Carya cordiformis,2004,21.844,2009,21.844,0
PLOTID_108288288010661,Sassafras albidum,2004,17.526,2009,18.542,0
PLOTID_108288288010661,Tilia americana,2004,20.32,2009,22.352,0
PLOTID_108288288010661,Sassafras albidum,2004,22.606,2009,23.876,0
PLOTID_108288288010661,Liriodendron tulipifera,2004,44.45,2009,46.99,0
PLOTID_108288288010661,Liriodendron tulipifera,2004,44.704,2009,46.736,0
PLOTID_108288288010661,Quercus rubra,2004,42.418,2009,44.196,0
PLOTID_108288288010661,Tilia americana,2004,10.922,2009,12.192,0
PLOTID_108288141010661,Acer rubrum,2005,80.264,2009,86.106,0
PLOTID_108288141010661,Juglans nigra,2005,16.51,2009,24.892,0
PLOTID_108288141010661,Juglans nigra,2005,,2009,13.97,2
PLOTID_108288141010661,Juglans nigra,2005,,2009,13.97,2
PLOTID_108288141010661,Juglans nigra,2005,,2009,16.256,2
PLOTID_108288141010661,Juglans nigra,2005,,2009,15.24,2
PLOTID_108288141010661,Juglans nigra,2005,16.256,2009,21.844,0
PLOTID_108288141010661,Juglans nigra,2005,14.986,2009,19.05,0
PLOTID_108288141010661,Juglans nigra,2005,23.876,2009,27.686,0
PLOTID_108288141010661,Acer negundo,2005,21.336,2009,27.178,0
PLOTID_108288141010661,Gleditsia triacanthos,2005,5.08,2009,7.366,0
PLOTID_108288141010661,Gleditsia triacanthos,2005,3.81,2009,4.064,0
PLOTID_108288141010661,Gleditsia triacanthos,2005,7.112,2009,7.62,0
PLOTID_108288141010661,Gleditsia triacanthos,2005,8.636,2009,11.938,0
PLOTID_108288141010661,Juglans nigra,2005,,2009,13.462,2
PLOTID_108288141010661,Juglans nigra,2005,,2009,16.002,2
